Date,Open,High,Low,Close,Adj Close,Volume
1/2/2013,15.84000015,16.82999992,15.39000034,16.29000092,16.29000092,16600
1/3/2013,16.55999947,17.28000069,16.29000092,17.01000023,17.01000023,6600
1/4/2013,17.10000038,18.09000015,16.73999977,17.72999954,17.72999954,4400
1/7/2013,17.90999985,19.07999992,17.90999985,18.54000092,18.54000092,5600
1/8/2013,18.54000092,18.54000092,17.72999954,18.45000076,18.45000076,10500
1/9/2013,18.36000061,18.89999962,18.09000015,18.36000061,18.36000061,6100
1/10/2013,18.80999947,18.80999947,18,18.45000076,18.45000076,4000
1/11/2013,18.54000092,18.71999931,17.54999924,17.90999985,17.90999985,7300
1/14/2013,17.63999939,17.90999985,17.37000084,17.72999954,17.72999954,2400
1/15/2013,17.54999924,18.36000061,17.37000084,17.63999939,17.63999939,2700
1/16/2013,17.54999924,17.54999924,17.19000053,17.45999908,17.45999908,2300
1/17/2013,17.28000069,17.45999908,16.55999947,17.01000023,17.01000023,5000
1/18/2013,17.28000069,17.45999908,16.11000061,17.01000023,17.01000023,6100
1/22/2013,16.73999977,16.73999977,16.11000061,16.46999931,16.46999931,4100
1/23/2013,16.29000092,16.46999931,15.11999989,16.02000046,16.02000046,12500
1/24/2013,16.20000076,16.92000008,15.39000034,16.64999962,16.64999962,3400
1/25/2013,16.37999916,17.10000038,15.75,16.11000061,16.11000061,8000
1/28/2013,16.46999931,17.81999969,16.46999931,16.64999962,16.64999962,9800
1/29/2013,16.92000008,17.28000069,16.55999947,16.64999962,16.64999962,3000
1/30/2013,16.82999992,16.92000008,16.29000092,16.64999962,16.64999962,1100
1/31/2013,16.64999962,16.73999977,15.84000015,15.84000015,15.84000015,2800
2/1/2013,15.75,16.20000076,15.75,15.93000031,15.93000031,3900
2/4/2013,15.93000031,16.55999947,15.02999973,15.75,15.75,35300
2/5/2013,15.56999969,16.29000092,15.56999969,16.20000076,16.20000076,13000
2/6/2013,16.37999916,16.55999947,16.11000061,16.37999916,16.37999916,5200
2/7/2013,16.37999916,17.10000038,16.37999916,16.46999931,16.46999931,12300
2/8/2013,16.64999962,18.27000046,16.55999947,16.92000008,16.92000008,25800
2/11/2013,17.19000053,17.28000069,16.64999962,16.73999977,16.73999977,8900
2/12/2013,16.55999947,17.01000023,16.29000092,16.64999962,16.64999962,12600
2/13/2013,16.64999962,16.64999962,15.30000019,16.29000092,16.29000092,22600
2/14/2013,16.55999947,17.81999969,16.55999947,17.63999939,17.63999939,9200
2/15/2013,17.37000084,18.80999947,17.37000084,18.45000076,18.45000076,14800
2/19/2013,18,18.80999947,18,18.27000046,18.27000046,10900
2/20/2013,18.27000046,18.80999947,17.90999985,18,18,10300
2/21/2013,18,18.18000031,17.90999985,17.90999985,17.90999985,8000
2/22/2013,18.62999916,18.62999916,17.90999985,17.90999985,17.90999985,6900
2/25/2013,18.36000061,18.62999916,17.81999969,17.90999985,17.90999985,15100
2/26/2013,17.90999985,18.36000061,17.90999985,18,18,6700
2/27/2013,18.45000076,18.62999916,18,18.09000015,18.09000015,12000
2/28/2013,18,18.45000076,17.90999985,18.27000046,18.27000046,11300
3/1/2013,18.45000076,20.43000031,18.27000046,18.45000076,18.45000076,24700
3/4/2013,18.45000076,19.62000084,18.45000076,19.17000008,19.17000008,12400
3/5/2013,19.70999908,19.70999908,19.17000008,19.17000008,19.17000008,12200
3/6/2013,19.53000069,20.96999931,18.98999977,20.61000061,20.61000061,16100
3/7/2013,20.79000092,20.87999916,19.79999924,20.34000015,20.34000015,15800
3/8/2013,20.25,22.13999939,19.88999939,22.13999939,22.13999939,18300
3/11/2013,22.59000015,22.59000015,20.25,20.25,20.25,19700
3/12/2013,20.34000015,21.78000069,18.71999931,20.87999916,20.87999916,29000
3/13/2013,22.95000076,24.75,22.40999985,23.04000092,23.04000092,110900
3/14/2013,23.30999947,24.03000069,22.5,23.30999947,23.30999947,22200
3/15/2013,23.30999947,23.76000023,22.77000046,23.30999947,23.30999947,24600
3/18/2013,22.77000046,24.12000084,21.69000053,23.48999977,23.48999977,18400
3/19/2013,23.30999947,23.30999947,22.59000015,22.77000046,22.77000046,8900
3/20/2013,23.04000092,23.57999992,22.04999924,22.5,22.5,26600
3/21/2013,22.40999985,23.21999931,22.13999939,22.68000031,22.68000031,18500
3/22/2013,22.68000031,22.86000061,21.60000038,22.77000046,22.77000046,12900
3/25/2013,22.95000076,25.11000061,22.68000031,24.38999939,24.38999939,19500
3/26/2013,24.29999924,24.65999985,22.95000076,23.30999947,23.30999947,14400
3/27/2013,23.48999977,23.57999992,22.5,22.59000015,22.59000015,11900
3/28/2013,22.68000031,23.85000038,22.5,23.57999992,23.57999992,5400
4/1/2013,23.57999992,24.12000084,22.77000046,24.12000084,24.12000084,7100
4/2/2013,24.20999908,24.20999908,23.48999977,23.94000053,23.94000053,12900
4/3/2013,23.76000023,23.94000053,22.59000015,23.39999962,23.39999962,10500
4/4/2013,23.39999962,23.76000023,22.95000076,23.57999992,23.57999992,3800
4/5/2013,22.95000076,23.85000038,21.60000038,23.85000038,23.85000038,9300
4/8/2013,24.12000084,24.12000084,23.12999916,23.30999947,23.30999947,12400
4/9/2013,23.48999977,26.90999985,23.39999962,26.28000069,26.28000069,18800
4/10/2013,26.90999985,27.54000092,23.57999992,24.56999969,24.56999969,36500
4/11/2013,24.56999969,25.92000008,24.56999969,25.37999916,25.37999916,15000
4/12/2013,25.11000061,26.54999924,24.75,25.92000008,25.92000008,13200
4/15/2013,25.73999977,26.10000038,25.29000092,25.82999992,25.82999992,4900
4/16/2013,25.46999931,27.36000061,25.46999931,27,27,11700
4/17/2013,27,27,25.29000092,26.10000038,26.10000038,13400
4/18/2013,26.10000038,26.10000038,24.29999924,24.56999969,24.56999969,5100
4/19/2013,24.93000031,25.55999947,24.65999985,25.55999947,25.55999947,3100
4/22/2013,25.55999947,25.55999947,25.11000061,25.55999947,25.55999947,1600
4/23/2013,25.37999916,26.90999985,25.37999916,26.45999908,26.45999908,2600
4/24/2013,26.19000053,26.28000069,25.20000076,25.73999977,25.73999977,9300
4/25/2013,25.82999992,26.10000038,25.02000046,25.37999916,25.37999916,2900
4/26/2013,25.20000076,26.10000038,24.84000015,25.73999977,25.73999977,9200
4/29/2013,26.01000023,26.54999924,25.29000092,26.37000084,26.37000084,6500
4/30/2013,26.54999924,26.54999924,25.64999962,25.64999962,25.64999962,5000
5/1/2013,25.29000092,25.64999962,23.67000008,24.20999908,24.20999908,5400
5/2/2013,24.20999908,24.20999908,22.59000015,23.39999962,23.39999962,4400
5/3/2013,23.39999962,23.39999962,20.25,21.78000069,21.78000069,21100
5/6/2013,21.32999992,21.69000053,19.97999954,21.69000053,21.69000053,10400
5/7/2013,21.32999992,22.95000076,21.32999992,22.22999954,22.22999954,4200
5/8/2013,22.22999954,24.84000015,21.60000038,24.65999985,24.65999985,10000
5/9/2013,24.29999924,24.29999924,21.78000069,23.04000092,23.04000092,3100
5/10/2013,23.48999977,23.94000053,23.30999947,23.67000008,23.67000008,9400
5/13/2013,24.03000069,26.01000023,24.03000069,25.55999947,25.55999947,10500
5/14/2013,25.82999992,27.45000076,24.20999908,26.54999924,26.54999924,23700
5/15/2013,26.45999908,29.25,25.64999962,28.26000023,28.26000023,17000
5/16/2013,28.26000023,29.15999985,27.45000076,28.79999924,28.79999924,14300
5/17/2013,29.15999985,29.70000076,28.53000069,29.15999985,29.15999985,18600
5/20/2013,29.25,30.32999992,27.62999916,29.87999916,29.87999916,33500
5/21/2013,30.42000008,33.56999969,28.88999939,31.68000031,31.68000031,48200
5/22/2013,31.59000015,32.40000153,29.43000031,30.05999947,30.05999947,37000
5/23/2013,29.34000015,31.95000076,28.44000053,31.77000046,31.77000046,14300
5/24/2013,31.95000076,31.95000076,30.14999962,30.60000038,30.60000038,8200
5/28/2013,30.95999908,31.40999985,28.88999939,29.61000061,29.61000061,17900
5/29/2013,29.15999985,29.79000092,27.89999962,28.53000069,28.53000069,7900
5/30/2013,28.70999908,29.25,28.26000023,28.79999924,28.79999924,10200
5/31/2013,28.79999924,30.42000008,28.79999924,29.43000031,29.43000031,6500
6/3/2013,29.79000092,30.69000053,29.15999985,30.14999962,30.14999962,10500
6/4/2013,30.51000023,30.95999908,29.43000031,30.42000008,30.42000008,6500
6/5/2013,30.69000053,30.69000053,29.34000015,29.52000046,29.52000046,4800
6/6/2013,29.96999931,30.78000069,28.97999954,30.69000053,30.69000053,3200
6/7/2013,30.51000023,30.69000053,29.43000031,30.60000038,30.60000038,3400
6/10/2013,30.32999992,30.95999908,30.05999947,30.87000084,30.87000084,3500
6/11/2013,30.32999992,30.51000023,28.97999954,29.79000092,29.79000092,8500
6/12/2013,29.79000092,30.69000053,29.43000031,30.42000008,30.42000008,5000
6/13/2013,29.87999916,29.96999931,28.88999939,29.87999916,29.87999916,14100
6/14/2013,29.34000015,30.42000008,29.34000015,29.79000092,29.79000092,13600
6/17/2013,30.05999947,30.60000038,29.15999985,29.34000015,29.34000015,5800
6/18/2013,29.70000076,30.05999947,29.06999969,29.61000061,29.61000061,10900
6/19/2013,29.96999931,29.96999931,28.97999954,29.61000061,29.61000061,7000
6/20/2013,29.70000076,30.14999962,27.27000046,27.98999977,27.98999977,8100
6/21/2013,28.07999992,29.15999985,25.46999931,27.36000061,27.36000061,18900
6/24/2013,26.54999924,27.18000031,26.10000038,26.72999954,26.72999954,5200
6/25/2013,27,28.26000023,26.81999969,27.89999962,27.89999962,2600
6/26/2013,27.98999977,28.35000038,27.45000076,27.54000092,27.54000092,1400
6/27/2013,27.27000046,28.79999924,27.27000046,28.53000069,28.53000069,800
6/28/2013,28.44000053,28.79999924,27,27.54000092,27.54000092,5700
7/1/2013,27.36000061,27.89999962,27.36000061,27.54000092,27.54000092,3200
7/2/2013,27.62999916,27.80999947,27.27000046,27.36000061,27.36000061,2300
7/3/2013,27.27000046,27.45000076,27.27000046,27.45000076,27.45000076,100
7/5/2013,27.45000076,27.89999962,27.27000046,27.80999947,27.80999947,2200
