Date,Open,High,Low,Close,Adj Close,Volume
1/2/2013,18.45000076,18.45000076,17.85000038,18.07999992,18.07999992,33900
1/3/2013,18.03000069,18.10000038,17.40999985,17.40999985,17.40999985,26000
1/4/2013,17.45999908,18,17.43000031,17.69000053,17.69000053,24200
1/7/2013,17.53000069,17.79999924,17,17.45000076,17.45000076,31800
1/8/2013,17.37000084,17.5,17.06999969,17.19000053,17.19000053,30300
1/9/2013,17.19000053,17.43000031,17.04999924,17.23999977,17.23999977,21300
1/10/2013,17.36000061,17.62000084,17.10000038,17.12000084,17.12000084,17000
1/11/2013,17.15999985,17.29999924,17,17.06999969,17.06999969,30100
1/14/2013,17.15999985,17.20999908,16.57999992,16.92000008,16.92000008,56600
1/15/2013,16.84000015,17,16.53000069,17,17,20800
1/16/2013,17,17.38999939,16.73999977,17.15999985,17.15999985,21500
1/17/2013,17.06999969,17.39999962,16.93000031,17.27000046,17.27000046,16900
1/18/2013,17.22999954,17.67000008,17.22999954,17.45000076,17.45000076,15600
1/22/2013,17.29999924,17.44000053,17.25,17.37999916,17.37999916,19300
1/23/2013,17.45999908,17.46999931,17.10000038,17.29999924,17.29999924,26000
1/24/2013,17.37999916,17.39999962,17.21999931,17.25,17.25,21500
1/25/2013,17.27000046,17.44000053,17.09000015,17.20999908,17.20999908,17200
1/28/2013,17.18000031,17.23999977,17.13999939,17.18000031,17.18000031,11000
1/29/2013,17.10000038,17.14999962,17,17.14999962,17.14999962,11000
1/30/2013,17.14999962,17.14999962,16,17,17,25700
1/31/2013,17.01000023,17.51000023,17.01000023,17.47999954,17.47999954,7200
2/1/2013,17.70000076,17.85000038,17.42000008,17.54999924,17.54999924,23100
2/4/2013,17.40999985,17.60000038,17.13999939,17.21999931,17.21999931,21200
2/5/2013,17.22999954,17.22999954,16.71999931,17.06999969,17.06999969,15900
2/6/2013,16.92000008,17.12999916,16.77000046,17.06999969,17.06999969,20600
2/7/2013,17.10000038,17.21999931,16.88999939,17.17000008,17.17000008,18400
2/8/2013,17.17000008,17.59000015,17.13999939,17.53000069,17.53000069,24700
2/11/2013,17.42000008,17.5,17.20000076,17.48999977,17.48999977,11000
2/12/2013,17.47999954,17.5,17.25,17.30999947,17.30999947,43600
2/13/2013,17.36000061,17.98999977,17.32999992,17.36000061,17.36000061,10200
2/14/2013,17.37000084,17.51000023,17.01000023,17.34000015,17.34000015,4500
2/15/2013,17.36000061,17.46999931,16.86000061,17.06999969,17.06999969,21400
2/19/2013,17.12000084,17.47999954,17.07999992,17.20000076,17.20000076,11400
2/20/2013,17.14999962,17.25,17.10000038,17.10000038,17.10000038,8600
2/21/2013,17.06999969,17.35000038,17.04000092,17.04999924,17.04999924,13800
2/22/2013,17.09000015,17.20000076,16.95999908,17.17000008,17.17000008,9100
2/25/2013,17.20999908,17.27000046,17,17,17,13800
2/26/2013,17.11000061,17.26000023,16.98999977,17.09000015,17.09000015,3100
2/27/2013,17,17.20999908,16.98999977,17.12000084,17.12000084,28900
2/28/2013,17.20000076,17.45999908,17.13999939,17.43000031,17.43000031,21200
3/1/2013,17.28000069,17.68000031,17.14999962,17.17000008,17.17000008,7100
3/4/2013,17.10000038,17.14999962,16.62000084,17.09000015,17.09000015,21300
3/5/2013,17.10000038,17.10000038,16.61000061,16.82999992,16.82999992,22900
3/6/2013,16.84000015,16.86000061,16.04999924,16.77000046,16.77000046,36200
3/7/2013,16.76000023,16.89999962,16.45000076,16.84000015,16.84000015,33900
3/8/2013,16.95000076,16.95000076,16.71999931,16.88999939,16.88999939,26200
3/11/2013,16.85000038,16.88999939,16.59000015,16.75,16.75,13600
3/12/2013,16.62000084,16.70000076,16.01000023,16.23999977,16.23999977,25200
3/13/2013,16,17.94000053,16,17.87999916,17.87999916,49600
3/14/2013,18,18.75,17.44000053,18.69000053,18.69000053,43500
3/15/2013,18.29000092,18.69000053,17.01000023,17.14999962,17.14999962,131800
3/18/2013,16.53000069,17.04000092,16.5,17.03000069,17.03000069,56800
3/19/2013,17.11000061,17.42000008,17.01000023,17.28000069,17.28000069,13200
3/20/2013,17.34000015,17.39999962,16.71999931,17.25,17.25,25400
3/21/2013,17.07999992,17.73999977,16.93000031,17.68000031,17.68000031,14300
3/22/2013,17.62000084,17.75,17.45000076,17.70999908,17.70999908,27000
3/25/2013,17.70999908,17.84000015,17.15999985,17.75,17.75,21200
3/26/2013,17.88999939,17.88999939,17.68000031,17.85000038,17.85000038,3000
3/27/2013,17.77000046,17.90999985,17.57999992,17.79999924,17.79999924,20100
3/28/2013,17.75,18.52000046,17.5,18.48999977,18.48999977,34200
4/1/2013,18.20000076,18.89999962,17.95000076,18.20000076,18.20000076,11300
4/2/2013,18.21999931,18.81999969,18.21999931,18.45000076,18.45000076,14500
