Date,Open,High,Low,Close,Adj Close,Volume
1/2/2013,19.45999908,19.92000008,18.60000038,19.23999977,18.92443657,189700
1/3/2013,19.23999977,19.45999908,18.64999962,19.13999939,18.82607269,89100
1/4/2013,19.25,20.48999977,18.96999931,20.04999924,19.72114754,173300
1/7/2013,19.88999939,21.23999977,19.63999939,20.77000046,20.42934036,210300
1/8/2013,20.69000053,21.10000038,20.37999916,20.60000038,20.26212692,229400
1/9/2013,20.70999908,20.96999931,20.39999962,20.46999931,20.13425827,171800
1/10/2013,20.54000092,21.98999977,20.34000015,21.62999916,21.27523422,235200
1/11/2013,21.60000038,21.78000069,20.54999924,21.67000008,21.3145771,166300
1/14/2013,21.68000031,22.46999931,21.68000031,21.79999924,21.44244576,130400
1/15/2013,21.67000008,22.89999962,21.17000008,21.71999931,21.36375809,59300
1/16/2013,21.07999992,21.52000046,20.05999947,21.28000069,20.93097687,239500
1/17/2013,21.37000084,21.80999947,20.76000023,21.12000084,20.77359772,129800
1/18/2013,21.17000008,21.79000092,20.30999947,20.54000092,20.20311546,119400
1/22/2013,20.60000038,21.88999939,20.60000038,21.79000092,21.43261337,160100
1/23/2013,21.73999977,21.73999977,20.95000076,21.43000031,21.07851219,42700
1/24/2013,21.23999977,22.59000015,21.19000053,21.43000031,21.07851219,114500
1/25/2013,21.54999924,22.70999908,21.54999924,22,21.63916779,71200
1/28/2013,22.20000076,22.25,21.34000015,21.63999939,21.28507042,91000
1/29/2013,21.68000031,22.15999985,21.62999916,22.12999916,21.76703453,113700
1/30/2013,22.04000092,22.87999916,22.04000092,22.67000008,22.29817963,340500
1/31/2013,22.53000069,22.53000069,21.54999924,22.42000008,22.05227852,260400
2/1/2013,22.55999947,22.95000076,22.36000061,22.70000076,22.32768631,93600
2/4/2013,22.64999962,22.70999908,21.85000038,22.54000092,22.17030907,80100
2/5/2013,22.57999992,22.64999962,22.15999985,22.62999916,22.25883102,38700
2/6/2013,22.48999977,22.82999992,22.20999908,22.62999916,22.25883102,136100
2/7/2013,22.05999947,22.69000053,22,22.42000008,22.05227852,61300
2/8/2013,22.38999939,22.75,22.04000092,22.04999924,21.68834496,96400
2/11/2013,22.12999916,22.12999916,21.29999924,21.55999947,21.20638084,59100
2/12/2013,21.52000046,21.76000023,21.04999924,21.56999969,21.21621704,154700
2/13/2013,21.54999924,22.01000023,21.22999954,21.55999947,21.20638084,321700
2/14/2013,21.54999924,22.93000031,21.54999924,22,21.63916779,379500
2/15/2013,22.06999969,22.64999962,21.70000076,22.29999924,21.93424225,146500
2/19/2013,22.31999969,22.81999969,22.22999954,22.81999969,22.44571304,102000
2/20/2013,22.80999947,23.28000069,21.20999908,21.28000069,20.93097687,96200
2/21/2013,21.29000092,21.29000092,20.54999924,20.72999954,20.38999367,76900
2/22/2013,22.25,22.62999916,20.22999954,20.97999954,20.63589478,310600
2/25/2013,21,21.07999992,19.56999969,19.73999977,19.41623306,167600
2/26/2013,19.84000015,20.52000046,19.70000076,20.04999924,19.72114754,119300
2/27/2013,20.09000015,21.5,19.85000038,20.95999908,20.61622238,158500
2/28/2013,20.97999954,23.30999947,20.20000076,22.70999908,22.3375206,205000
3/1/2013,22.5,22.80999947,21.90999985,22.34000015,21.97359085,46000
3/4/2013,22.37000084,22.87000084,21.82999992,22.38999939,22.02276993,39000
3/5/2013,22.40999985,23.87999916,22.38999939,23.70000076,23.31128502,108700
3/6/2013,23.82999992,24.03000069,23.37999916,23.54999924,23.16374016,13800
